store_id,week,week_date,treatment,post_treatment,sales
STORE_038,102,2024-12-08,0,1,122782.81799331559
STORE_038,103,2024-12-15,0,1,172894.2898114423
STORE_038,104,2024-12-22,0,1,153377.41652774814
STORE_039,1,2023-01-01,0,0,116661.98147943748
STORE_039,2,2023-01-08,0,0,91269.2486437501
STORE_039,3,2023-01-15,0,0,131225.00405743602
STORE_039,4,2023-01-22,0,0,126304.46692784208
STORE_039,5,2023-01-29,0,0,107747.13996209459
STORE_039,6,2023-02-05,0,0,107749.20470414373
STORE_039,7,2023-02-12,0,0,144723.48343819997
STORE_039,8,2023-02-19,0,0,90690.06199404759
STORE_039,9,2023-02-26,0,0,134699.91185997275
STORE_039,10,2023-03-05,0,0,125308.29427345828
STORE_039,11,2023-03-12,0,0,138868.84391726006
STORE_039,12,2023-03-19,0,0,123812.38859996221
STORE_039,13,2023-03-26,0,0,135541.69300699595
STORE_039,14,2023-04-02,0,0,115632.0032834223
STORE_039,15,2023-04-09,0,0,129469.05926210977
STORE_039,16,2023-04-16,0,0,140324.45593782837
STORE_039,17,2023-04-23,0,0,134001.4193430682
STORE_039,18,2023-04-30,0,0,138831.51337772116
STORE_039,19,2023-05-07,0,0,113319.85136822601
STORE_039,20,2023-05-14,0,0,120256.86113977456
STORE_039,21,2023-05-21,0,0,120878.97207712341
STORE_039,22,2023-05-28,0,0,127061.15214412822
STORE_039,23,2023-06-04,0,0,159941.83510882387
STORE_039,24,2023-06-11,0,0,126097.858463805
STORE_039,25,2023-06-18,0,0,110584.49699822298
STORE_039,26,2023-06-25,0,0,144659.84425695825
STORE_039,27,2023-07-02,0,0,161186.98324645407
STORE_039,28,2023-07-09,0,0,108981.77606436278
STORE_039,29,2023-07-16,0,0,174587.33511578952
STORE_039,30,2023-07-23,0,0,143441.62452331392
STORE_039,31,2023-07-30,0,0,156334.44341813432
STORE_039,32,2023-08-06,0,0,165510.79450527922
STORE_039,33,2023-08-13,0,0,155808.95822047043
STORE_039,34,2023-08-20,0,0,134026.5998060473
STORE_039,35,2023-08-27,0,0,161552.5083739066
STORE_039,36,2023-09-03,0,0,142146.50452806507
STORE_039,37,2023-09-10,0,0,159682.19954801683
STORE_039,38,2023-09-17,0,0,162308.67594128894
STORE_039,39,2023-09-24,0,0,115309.8321134144
STORE_039,40,2023-10-01,0,0,154653.68432346504
STORE_039,41,2023-10-08,0,0,134729.78676844432
STORE_039,42,2023-10-15,0,0,141707.02216412607
STORE_039,43,2023-10-22,0,0,141803.23371312683
STORE_039,44,2023-10-29,0,0,141291.91134798454
STORE_039,45,2023-11-05,0,0,171742.30894737694
STORE_039,46,2023-11-12,0,0,111398.83666740265
STORE_039,47,2023-11-19,0,0,104159.12462719125
STORE_039,48,2023-11-26,0,0,99945.93630903475
STORE_039,49,2023-12-03,0,0,163720.68410593478
STORE_039,50,2023-12-10,0,0,125012.8500205058
STORE_039,51,2023-12-17,0,0,144557.49310095495
STORE_039,52,2023-12-24,0,0,139630.12103252608
STORE_039,53,2023-12-31,0,1,123470.13834341512
STORE_039,54,2024-01-07,0,1,160963.1449023568
STORE_039,55,2024-01-14,0,1,140327.98933911783
STORE_039,56,2024-01-21,0,1,138280.79353417916
STORE_039,57,2024-01-28,0,1,148746.47755656965
STORE_039,58,2024-02-04,0,1,159633.55892616962
STORE_039,59,2024-02-11,0,1,123621.59267920113
STORE_039,60,2024-02-18,0,1,163675.9949526731
STORE_039,61,2024-02-25,0,1,176608.27240776917
STORE_039,62,2024-03-03,0,1,114293.40929895369
STORE_039,63,2024-03-10,0,1,151816.339269765
STORE_039,64,2024-03-17,0,1,139388.92070164348
STORE_039,65,2024-03-24,0,1,161763.79008804317
STORE_039,66,2024-03-31,0,1,119965.50206472284
STORE_039,67,2024-04-07,0,1,183025.22978864273
STORE_039,68,2024-04-14,0,1,111869.47962948287
STORE_039,69,2024-04-21,0,1,142352.96967853582
STORE_039,70,2024-04-28,0,1,157757.85841189514
STORE_039,71,2024-05-05,0,1,133168.81231318062
STORE_039,72,2024-05-12,0,1,129971.333583395
STORE_039,73,2024-05-19,0,1,154111.36249702686
STORE_039,74,2024-05-26,0,1,151228.37590185858
STORE_039,75,2024-06-02,0,1,149964.09272642812
STORE_039,76,2024-06-09,0,1,169520.60864096016
STORE_039,77,2024-06-16,0,1,141618.0478585087
STORE_039,78,2024-06-23,0,1,158105.67060307786
STORE_039,79,2024-06-30,0,1,139730.6184355901
STORE_039,80,2024-07-07,0,1,132261.73816114376
STORE_039,81,2024-07-14,0,1,145433.3985154728
STORE_039,82,2024-07-21,0,1,140881.72520475116
STORE_039,83,2024-07-28,0,1,142351.48261946964
STORE_039,84,2024-08-04,0,1,179720.1730757009
STORE_039,85,2024-08-11,0,1,147489.0433658593
STORE_039,86,2024-08-18,0,1,138406.04037427288
STORE_039,87,2024-08-25,0,1,154692.55472989008
STORE_039,88,2024-09-01,0,1,156814.06737307503
STORE_039,89,2024-09-08,0,1,127205.57392166664
STORE_039,90,2024-09-15,0,1,148172.30029944115
STORE_039,91,2024-09-22,0,1,147575.78115216363
STORE_039,92,2024-09-29,0,1,151810.10223731794
STORE_039,93,2024-10-06,0,1,173193.06312180174
STORE_039,94,2024-10-13,0,1,159765.4182168747
STORE_039,95,2024-10-20,0,1,185820.9480716297
STORE_039,96,2024-10-27,0,1,157006.0596027062
STORE_039,97,2024-11-03,0,1,199643.74004762003
STORE_039,98,2024-11-10,0,1,147088.72243222082
STORE_039,99,2024-11-17,0,1,140093.38106723622
STORE_039,100,2024-11-24,0,1,171773.72087976645
STORE_039,101,2024-12-01,0,1,191664.67803641356
STORE_039,102,2024-12-08,0,1,126493.99229917221
STORE_039,103,2024-12-15,0,1,155122.869675056
STORE_039,104,2024-12-22,0,1,145537.36874093467
STORE_040,1,2023-01-01,0,0,84758.79024572445
STORE_040,2,2023-01-08,0,0,83430.78964392662
STORE_040,3,2023-01-15,0,0,100509.27201291965
STORE_040,4,2023-01-22,0,0,82593.9886649331
STORE_040,5,2023-01-29,0,0,101669.61729619608
STORE_040,6,2023-02-05,0,0,80618.50036983541
STORE_040,7,2023-02-12,0,0,96754.8779240826
STORE_040,8,2023-02-19,0,0,88207.0110222252
STORE_040,9,2023-02-26,0,0,107831.6251653073
STORE_040,10,2023-03-05,0,0,66908.37486530596
STORE_040,11,2023-03-12,0,0,71223.57881547482
STORE_040,12,2023-03-19,0,0,110425.13699933935
STORE_040,13,2023-03-26,0,0,77399.346102619
STORE_040,14,2023-04-02,0,0,78533.47139461842
STORE_040,15,2023-04-09,0,0,76133.71769929114
STORE_040,16,2023-04-16,0,0,103147.82578727679
STORE_040,17,2023-04-23,0,0,71726.0199290261
STORE_040,18,2023-04-30,0,0,88979.06266653199
STORE_040,19,2023-05-07,0,0,85480.48838249728
STORE_040,20,2023-05-14,0,0,103272.19169143286
STORE_040,21,2023-05-21,0,0,82139.59337509923
STORE_040,22,2023-05-28,0,0,95688.46979173689
STORE_040,23,2023-06-04,0,0,74543.16161342393
STORE_040,24,2023-06-11,0,0,121749.9086890343
STORE_040,25,2023-06-18,0,0,87864.21315401682
STORE_040,26,2023-06-25,0,0,91616.78609724098
STORE_040,27,2023-07-02,0,0,114654.31091904597
STORE_040,28,2023-07-09,0,0,84099.44536380703
STORE_040,29,2023-07-16,0,0,115729.24894174965
STORE_040,30,2023-07-23,0,0,87201.7233165225
STORE_040,31,2023-07-30,0,0,102702.39628768696
STORE_040,32,2023-08-06,0,0,85620.89343007925
STORE_040,33,2023-08-13,0,0,74906.84942053417
STORE_040,34,2023-08-20,0,0,100272.8057774547
STORE_040,35,2023-08-27,0,0,103868.34547061547
STORE_040,36,2023-09-03,0,0,76363.16610682472
STORE_040,37,2023-09-10,0,0,91115.91127420103
STORE_040,38,2023-09-17,0,0,113160.17083074551
STORE_040,39,2023-09-24,0,0,104930.17379175026
STORE_040,40,2023-10-01,0,0,90912.42025094791
STORE_040,41,2023-10-08,0,0,88324.1488328728
STORE_040,42,2023-10-15,0,0,125863.5934438877
STORE_040,43,2023-10-22,0,0,76558.752730027
STORE_040,44,2023-10-29,0,0,97292.3287476531
STORE_040,45,2023-11-05,0,0,76896.83162627042
STORE_040,46,2023-11-12,0,0,118446.22313357907
STORE_040,47,2023-11-19,0,0,99215.43547457174
STORE_040,48,2023-11-26,0,0,102375.31625575706
STORE_040,49,2023-12-03,0,0,141676.11437444686
STORE_040,50,2023-12-10,0,0,91546.81796284941
STORE_040,51,2023-12-17,0,0,127347.32751293828
STORE_040,52,2023-12-24,0,0,95345.17309231618
STORE_040,53,2023-12-31,0,1,98116.34229879295
STORE_040,54,2024-01-07,0,1,142470.01928683743
STORE_040,55,2024-01-14,0,1,99999.39067118146
STORE_040,56,2024-01-21,0,1,81668.15445595133
STORE_040,57,2024-01-28,0,1,107647.06033108292
STORE_040,58,2024-02-04,0,1,100997.46186791334
STORE_040,59,2024-02-11,0,1,109821.5740160183
STORE_040,60,2024-02-18,0,1,102403.38107553417
STORE_040,61,2024-02-25,0,1,139770.41510491187
STORE_040,62,2024-03-03,0,1,114112.45972736036
STORE_040,63,2024-03-10,0,1,88681.36489331635
STORE_040,64,2024-03-17,0,1,108126.66925697612
STORE_040,65,2024-03-24,0,1,93778.08384964499
STORE_040,66,2024-03-31,0,1,103001.56396859721
STORE_040,67,2024-04-07,0,1,92728.78398711419
STORE_040,68,2024-04-14,0,1,141892.9521166146
STORE_040,69,2024-04-21,0,1,97012.86561776379
STORE_040,70,2024-04-28,0,1,119868.55977225071
STORE_040,71,2024-05-05,0,1,103794.09499539186
STORE_040,72,2024-05-12,0,1,90484.90391837065
STORE_040,73,2024-05-19,0,1,113202.6446820495
STORE_040,74,2024-05-26,0,1,117007.45280758302
STORE_040,75,2024-06-02,0,1,120090.5887892328
STORE_040,76,2024-06-09,0,1,67485.39565569776
STORE_040,77,2024-06-16,0,1,90989.88932868752
STORE_040,78,2024-06-23,0,1,128215.42764210573
STORE_040,79,2024-06-30,0,1,96958.3494719263
STORE_040,80,2024-07-07,0,1,116431.66447799747
STORE_040,81,2024-07-14,0,1,92028.9164371173
STORE_040,82,2024-07-21,0,1,126375.59590609971
STORE_040,83,2024-07-28,0,1,130294.44868138591
STORE_040,84,2024-08-04,0,1,127372.45966662373
STORE_040,85,2024-08-11,0,1,133067.31202962948
STORE_040,86,2024-08-18,0,1,142807.59294275442
STORE_040,87,2024-08-25,0,1,95674.4628691976
STORE_040,88,2024-09-01,0,1,102788.59720593358
STORE_040,89,2024-09-08,0,1,132793.38247853727
STORE_040,90,2024-09-15,0,1,137414.05230993577
STORE_040,91,2024-09-22,0,1,106023.54000091682
STORE_040,92,2024-09-29,0,1,105203.39994246607
STORE_040,93,2024-10-06,0,1,107250.01815143225
STORE_040,94,2024-10-13,0,1,90611.58256813449
STORE_040,95,2024-10-20,0,1,96963.31012350979
STORE_040,96,2024-10-27,0,1,97778.1102000134
STORE_040,97,2024-11-03,0,1,115426.12113790897
STORE_040,98,2024-11-10,0,1,126150.76872711272
STORE_040,99,2024-11-17,0,1,129613.63288224682
STORE_040,100,2024-11-24,0,1,112856.85568374641
STORE_040,101,2024-12-01,0,1,113750.87115487343
STORE_040,102,2024-12-08,0,1,125419.72757779658
STORE_040,103,2024-12-15,0,1,95877.67730619115
STORE_040,104,2024-12-22,0,1,141962.0256076079
STORE_041,1,2023-01-01,0,0,134436.03044100644
STORE_041,2,2023-01-08,0,0,102450.18331206815
STORE_041,3,2023-01-15,0,0,106636.0195512342
STORE_041,4,2023-01-22,0,0,134988.11685280135
STORE_041,5,2023-01-29,0,0,112020.9382713009
STORE_041,6,2023-02-05,0,0,124587.61287405825
STORE_041,7,2023-02-12,0,0,113255.03591192409
STORE_041,8,2023-02-19,0,0,142100.01503092164
STORE_041,9,2023-02-26,0,0,124062.94126317638
STORE_041,10,2023-03-05,0,0,125453.63445808091
STORE_041,11,2023-03-12,0,0,126172.81784619369
STORE_041,12,2023-03-19,0,0,106945.31670794004
STORE_041,13,2023-03-26,0,0,108893.80014926633
STORE_041,14,2023-04-02,0,0,130938.37526519087
STORE_041,15,2023-04-09,0,0,119994.3044614578
STORE_041,16,2023-04-16,0,0,97264.15490516007
STORE_041,17,2023-04-23,0,0,151796.81530320537
STORE_041,18,2023-04-30,0,0,136313.95363798304
STORE_041,19,2023-05-07,0,0,119920.08038294461
STORE_041,20,2023-05-14,0,0,114713.92312611875
STORE_041,21,2023-05-21,0,0,123573.01133505329
STORE_041,22,2023-05-28,0,0,129718.01124260438
STORE_041,23,2023-06-04,0,0,83928.34025864891
STORE_041,24,2023-06-11,0,0,159511.1410059392
STORE_041,25,2023-06-18,0,0,107113.9456060084
STORE_041,26,2023-06-25,0,0,121857.49315665865
STORE_041,27,2023-07-02,0,0,122914.49489899912
STORE_041,28,2023-07-09,0,0,159398.55435381053
STORE_041,29,2023-07-16,0,0,121417.4494866648
STORE_041,30,2023-07-23,0,0,152840.6501840357
STORE_041,31,2023-07-30,0,0,131371.679586986
STORE_041,32,2023-08-06,0,0,106285.53917558862
STORE_041,33,2023-08-13,0,0,127113.90324241394
STORE_041,34,2023-08-20,0,0,122765.6260459111
STORE_041,35,2023-08-27,0,0,104991.73153359866
STORE_041,36,2023-09-03,0,0,132522.22304465072
STORE_041,37,2023-09-10,0,0,126586.56159237448
STORE_041,38,2023-09-17,0,0,137127.81455181073
STORE_041,39,2023-09-24,0,0,130643.92524450811
STORE_041,40,2023-10-01,0,0,114921.54502079828
STORE_041,41,2023-10-08,0,0,142484.4203068428
STORE_041,42,2023-10-15,0,0,116157.59935056088
STORE_041,43,2023-10-22,0,0,68787.81318641434
STORE_041,44,2023-10-29,0,0,131455.8746401178
STORE_041,45,2023-11-05,0,0,118619.70334304601
STORE_041,46,2023-11-12,0,0,137216.9050344526
STORE_041,47,2023-11-19,0,0,169219.10907094425
STORE_041,48,2023-11-26,0,0,170315.83762589548
STORE_041,49,2023-12-03,0,0,127759.39211193247
STORE_041,50,2023-12-10,0,0,115122.89656155392
STORE_041,51,2023-12-17,0,0,143389.61781007575
STORE_041,52,2023-12-24,0,0,124897.9279111049
STORE_041,53,2023-12-31,0,1,140452.75455522424
STORE_041,54,2024-01-07,0,1,119881.97175941999
STORE_041,55,2024-01-14,0,1,138510.96432993092
STORE_041,56,2024-01-21,0,1,117600.50067573461
STORE_041,57,2024-01-28,0,1,158192.86210888502
STORE_041,58,2024-02-04,0,1,122827.20881209502
STORE_041,59,2024-02-11,0,1,148580.0855574263
STORE_041,60,2024-02-18,0,1,109874.41100425526
STORE_041,61,2024-02-25,0,1,151964.33903524448
STORE_041,62,2024-03-03,0,1,116672.62011678144
STORE_041,63,2024-03-10,0,1,142243.3193406629
STORE_041,64,2024-03-17,0,1,158384.95429989652
STORE_041,65,2024-03-24,0,1,133609.68191897773
STORE_041,66,2024-03-31,0,1,116843.37415327459
STORE_041,67,2024-04-07,0,1,148937.0693030588
STORE_041,68,2024-04-14,0,1,121503.01837057236
STORE_041,69,2024-04-21,0,1,131021.79983478355
STORE_041,70,2024-04-28,0,1,145488.67871305626
STORE_041,71,2024-05-05,0,1,169003.4596415228
STORE_041,72,2024-05-12,0,1,141357.91788966433
STORE_041,73,2024-05-19,0,1,141723.38388817658
STORE_041,74,2024-05-26,0,1,157356.42326344587
STORE_041,75,2024-06-02,0,1,143201.18840217913
STORE_041,76,2024-06-09,0,1,156164.9495380365
STORE_041,77,2024-06-16,0,1,166159.02074045362
STORE_041,78,2024-06-23,0,1,136416.98459681106
STORE_041,79,2024-06-30,0,1,73219.29984579158
STORE_041,80,2024-07-07,0,1,126659.36357414626
STORE_041,81,2024-07-14,0,1,171082.68440993194
STORE_041,82,2024-07-21,0,1,144544.3383794234
STORE_041,83,2024-07-28,0,1,138322.68536989114
STORE_041,84,2024-08-04,0,1,171780.2280381121
STORE_041,85,2024-08-11,0,1,144423.74164665933
STORE_041,86,2024-08-18,0,1,100937.21877572492
STORE_041,87,2024-08-25,0,1,114253.17792715812
STORE_041,88,2024-09-01,0,1,157334.56387456215
STORE_041,89,2024-09-08,0,1,147012.89225583876
STORE_041,90,2024-09-15,0,1,181473.94611019376
STORE_041,91,2024-09-22,0,1,133000.1769277255
STORE_041,92,2024-09-29,0,1,142946.501876067
STORE_041,93,2024-10-06,0,1,130425.22926527458
STORE_041,94,2024-10-13,0,1,139068.9448226834
STORE_041,95,2024-10-20,0,1,108379.09675023644
STORE_041,96,2024-10-27,0,1,143015.3077935952
STORE_041,97,2024-11-03,0,1,151088.98268886615
STORE_041,98,2024-11-10,0,1,149628.03980143048
STORE_041,99,2024-11-17,0,1,202638.11364815626
STORE_041,100,2024-11-24,0,1,195986.70840398013
STORE_041,101,2024-12-01,0,1,136827.15218367812
STORE_041,102,2024-12-08,0,1,107255.84933170144
STORE_041,103,2024-12-15,0,1,152855.67312092712
STORE_041,104,2024-12-22,0,1,164442.30134955133
STORE_042,1,2023-01-01,0,0,108830.23373687232
STORE_042,2,2023-01-08,0,0,110303.3826420023
STORE_042,3,2023-01-15,0,0,156162.03302504413
STORE_042,4,2023-01-22,0,0,121930.50084418831
STORE_042,5,2023-01-29,0,0,140121.85767730826
STORE_042,6,2023-02-05,0,0,110218.46763631488
STORE_042,7,2023-02-12,0,0,127630.11827569704
STORE_042,8,2023-02-19,0,0,122842.24390681133
STORE_042,9,2023-02-26,0,0,116840.632984592
STORE_042,10,2023-03-05,0,0,153299.62753030853
STORE_042,11,2023-03-12,0,0,103951.07824477181
STORE_042,12,2023-03-19,0,0,137897.78788528923
STORE_042,13,2023-03-26,0,0,125549.85462628194
STORE_042,14,2023-04-02,0,0,141565.37767018183
STORE_042,15,2023-04-09,0,0,127072.28865843508
STORE_042,16,2023-04-16,0,0,152108.49691637984
STORE_042,17,2023-04-23,0,0,116201.62677661578
STORE_042,18,2023-04-30,0,0,159544.0454869574
STORE_042,19,2023-05-07,0,0,136025.30478261627
STORE_042,20,2023-05-14,0,0,109934.7738997537
STORE_042,21,2023-05-21,0,0,152054.06705291962
STORE_042,22,2023-05-28,0,0,134525.46200292592
STORE_042,23,2023-06-04,0,0,103652.00047134382
STORE_042,24,2023-06-11,0,0,147026.20190925422
STORE_042,25,2023-06-18,0,0,161987.77390432026
STORE_042,26,2023-06-25,0,0,168638.09768830717
STORE_042,27,2023-07-02,0,0,134072.61242576456
STORE_042,28,2023-07-09,0,0,145959.13068657453
STORE_042,29,2023-07-16,0,0,144643.15345628653
STORE_042,30,2023-07-23,0,0,176507.60344807708
STORE_042,31,2023-07-30,0,0,127358.3114163459
STORE_042,32,2023-08-06,0,0,135549.240731348
STORE_042,33,2023-08-13,0,0,128094.40113863119
STORE_042,34,2023-08-20,0,0,115168.10828547695
STORE_042,35,2023-08-27,0,0,153383.31467413262
STORE_042,36,2023-09-03,0,0,184319.23994392573
STORE_042,37,2023-09-10,0,0,144912.58104224363
STORE_042,38,2023-09-17,0,0,130245.20714431631
STORE_042,39,2023-09-24,0,0,155074.91222623677
STORE_042,40,2023-10-01,0,0,164992.29251893377
STORE_042,41,2023-10-08,0,0,148775.80290796713
STORE_042,42,2023-10-15,0,0,185339.1964494046
STORE_042,43,2023-10-22,0,0,135117.00282902527
STORE_042,44,2023-10-29,0,0,147974.38198102615
STORE_042,45,2023-11-05,0,0,162297.9875005431
STORE_042,46,2023-11-12,0,0,165375.83710805778
STORE_042,47,2023-11-19,0,0,158057.9787770754
STORE_042,48,2023-11-26,0,0,127479.74163132148
STORE_042,49,2023-12-03,0,0,214098.53475246255
STORE_042,50,2023-12-10,0,0,153658.0577557767
STORE_042,51,2023-12-17,0,0,162735.52970191953
STORE_042,52,2023-12-24,0,0,175766.75537516203
STORE_042,53,2023-12-31,0,1,146245.2108702935
STORE_042,54,2024-01-07,0,1,163872.4513835842
STORE_042,55,2024-01-14,0,1,146705.09378340252
STORE_042,56,2024-01-21,0,1,174332.1123827258
STORE_042,57,2024-01-28,0,1,158090.06183712912
STORE_042,58,2024-02-04,0,1,172417.8934329506
STORE_042,59,2024-02-11,0,1,140413.8221956893
STORE_042,60,2024-02-18,0,1,146575.32546132486
STORE_042,61,2024-02-25,0,1,133772.87380385931
STORE_042,62,2024-03-03,0,1,151037.09207590445
STORE_042,63,2024-03-10,0,1,104310.40419203331
STORE_042,64,2024-03-17,0,1,162873.3717077906
STORE_042,65,2024-03-24,0,1,157836.23970897013
STORE_042,66,2024-03-31,0,1,176342.20956479525
STORE_042,67,2024-04-07,0,1,174454.82541114136
STORE_042,68,2024-04-14,0,1,206995.24320103446
STORE_042,69,2024-04-21,0,1,243129.91568068584
STORE_042,70,2024-04-28,0,1,205902.73356475323
STORE_042,71,2024-05-05,0,1,164750.08311096492
STORE_042,72,2024-05-12,0,1,164495.00076496703
STORE_042,73,2024-05-19,0,1,201786.0224813552
STORE_042,74,2024-05-26,0,1,134109.50909090752
STORE_042,75,2024-06-02,0,1,171777.49013070622
STORE_042,76,2024-06-09,0,1,174724.90400170116
STORE_042,77,2024-06-16,0,1,198053.1958922061
STORE_042,78,2024-06-23,0,1,199853.16009366667
STORE_042,79,2024-06-30,0,1,163371.32635237294
STORE_042,80,2024-07-07,0,1,173336.82837881515
STORE_042,81,2024-07-14,0,1,198144.04189118365
STORE_042,82,2024-07-21,0,1,164295.76558133803
STORE_042,83,2024-07-28,0,1,221531.38635890285
STORE_042,84,2024-08-04,0,1,205750.9867832651
STORE_042,85,2024-08-11,0,1,194334.88430981294
STORE_042,86,2024-08-18,0,1,201567.1570169318
STORE_042,87,2024-08-25,0,1,177946.76199923843
STORE_042,88,2024-09-01,0,1,174232.75810883942
STORE_042,89,2024-09-08,0,1,180941.25439338476
STORE_042,90,2024-09-15,0,1,208777.97887816755
STORE_042,91,2024-09-22,0,1,201062.67775770824
STORE_042,92,2024-09-29,0,1,183709.95130838678
STORE_042,93,2024-10-06,0,1,219285.13116881353
STORE_042,94,2024-10-13,0,1,192931.62049820766
STORE_042,95,2024-10-20,0,1,178380.3120066011
STORE_042,96,2024-10-27,0,1,207706.3114907333
STORE_042,97,2024-11-03,0,1,170514.01023065043
STORE_042,98,2024-11-10,0,1,150926.2213197374
STORE_042,99,2024-11-17,0,1,202913.91299788296
STORE_042,100,2024-11-24,0,1,183953.48936909408
STORE_042,101,2024-12-01,0,1,197272.96290410345
STORE_042,102,2024-12-08,0,1,176222.3416908911
STORE_042,103,2024-12-15,0,1,244695.819358825
STORE_042,104,2024-12-22,0,1,187508.24103609356
STORE_043,1,2023-01-01,1,0,98138.35958659722
STORE_043,2,2023-01-08,1,0,111324.21985665477
STORE_043,3,2023-01-15,1,0,83928.07773331174
STORE_043,4,2023-01-22,1,0,83081.72725270328
STORE_043,5,2023-01-29,1,0,112696.79017274096
STORE_043,6,2023-02-05,1,0,99882.72668649435
STORE_043,7,2023-02-12,1,0,92918.70031361048
STORE_043,8,2023-02-19,1,0,117635.54754827415
STORE_043,9,2023-02-26,1,0,95108.79272989722
STORE_043,10,2023-03-05,1,0,104248.7448876408
STORE_043,11,2023-03-12,1,0,94482.34131638327
STORE_043,12,2023-03-19,1,0,114573.61672170745
STORE_043,13,2023-03-26,1,0,132001.238366636
STORE_043,14,2023-04-02,1,0,79619.08858804104
STORE_043,15,2023-04-09,1,0,112762.44298440979
STORE_043,16,2023-04-16,1,0,125630.40166959603
STORE_043,17,2023-04-23,1,0,104699.69983775247
STORE_043,18,2023-04-30,1,0,93170.27109409588
STORE_043,19,2023-05-07,1,0,119763.0089423652
STORE_043,20,2023-05-14,1,0,130086.66593191994
STORE_043,21,2023-05-21,1,0,128707.459184594
STORE_043,22,2023-05-28,1,0,120245.48356188856
STORE_043,23,2023-06-04,1,0,116119.75167203716
STORE_043,24,2023-06-11,1,0,99397.47208104556
STORE_043,25,2023-06-18,1,0,130314.35037477028
STORE_043,26,2023-06-25,1,0,129868.38356460827
STORE_043,27,2023-07-02,1,0,96410.56909490006
STORE_043,28,2023-07-09,1,0,123096.54346651865
STORE_043,29,2023-07-16,1,0,128650.49697586827
STORE_043,30,2023-07-23,1,0,133204.3183951092
STORE_043,31,2023-07-30,1,0,116774.58396563193
STORE_043,32,2023-08-06,1,0,103317.0717190656
STORE_043,33,2023-08-13,1,0,110071.6848151697
STORE_043,34,2023-08-20,1,0,101451.10393222724
STORE_043,35,2023-08-27,1,0,119059.93081755428
STORE_043,36,2023-09-03,1,0,115991.75545522936
STORE_043,37,2023-09-10,1,0,159837.11843609536
STORE_043,38,2023-09-17,1,0,137698.01144374954
STORE_043,39,2023-09-24,1,0,139610.38085219002
STORE_043,40,2023-10-01,1,0,131017.16118524408
STORE_043,41,2023-10-08,1,0,116079.90495670552
STORE_043,42,2023-10-15,1,0,118238.76625779817
STORE_043,43,2023-10-22,1,0,120405.30232383925
STORE_043,44,2023-10-29,1,0,127818.93120769621
STORE_043,45,2023-11-05,1,0,132084.98940347726
STORE_043,46,2023-11-12,1,0,125305.67965390458
STORE_043,47,2023-11-19,1,0,120303.89945186004
STORE_043,48,2023-11-26,1,0,115029.39125892098
STORE_043,49,2023-12-03,1,0,100297.50847811034
STORE_043,50,2023-12-10,1,0,151785.07633952404
STORE_043,51,2023-12-17,1,0,170059.726587251
STORE_043,52,2023-12-24,1,0,151368.45093067153
STORE_043,53,2023-12-31,1,1,119097.22018806219
STORE_043,54,2024-01-07,1,1,164808.1979584538
STORE_043,55,2024-01-14,1,1,170714.39007014397
STORE_043,56,2024-01-21,1,1,139581.53183176203
STORE_043,57,2024-01-28,1,1,160098.12788597442
STORE_043,58,2024-02-04,1,1,139498.16491624468
STORE_043,59,2024-02-11,1,1,184817.41214317607
STORE_043,60,2024-02-18,1,1,159204.17077174422
STORE_043,61,2024-02-25,1,1,130681.79057462214
STORE_043,62,2024-03-03,1,1,167410.41714548052
STORE_043,63,2024-03-10,1,1,176982.19764584213
STORE_043,64,2024-03-17,1,1,157886.3649815399
STORE_043,65,2024-03-24,1,1,165005.088468422
STORE_043,66,2024-03-31,1,1,152925.32384135795
STORE_043,67,2024-04-07,1,1,128754.38343470347
STORE_043,68,2024-04-14,1,1,152219.53020304738
STORE_043,69,2024-04-21,1,1,168648.49730081737
STORE_043,70,2024-04-28,1,1,153981.88654337855
STORE_043,71,2024-05-05,1,1,176548.6500230025
STORE_043,72,2024-05-12,1,1,148929.9721681385
STORE_043,73,2024-05-19,1,1,151080.83103794736
STORE_043,74,2024-05-26,1,1,179373.75011569465
STORE_043,75,2024-06-02,1,1,165448.40220321066
STORE_043,76,2024-06-09,1,1,150824.22517672429
STORE_043,77,2024-06-16,1,1,186412.8501640809
STORE_043,78,2024-06-23,1,1,145284.83647297663
STORE_043,79,2024-06-30,1,1,144925.93012656286
STORE_043,80,2024-07-07,1,1,93995.62597025174
STORE_043,81,2024-07-14,1,1,150326.3222387152
STORE_043,82,2024-07-21,1,1,196908.53808596949
STORE_043,83,2024-07-28,1,1,113880.72438898402
STORE_043,84,2024-08-04,1,1,142210.52710035729
STORE_043,85,2024-08-11,1,1,177523.02548371593
STORE_043,86,2024-08-18,1,1,110906.15566987143
STORE_043,87,2024-08-25,1,1,155011.46497591372
STORE_043,88,2024-09-01,1,1,197374.94180026482
STORE_043,89,2024-09-08,1,1,221050.7929231435
STORE_043,90,2024-09-15,1,1,177262.44679474633
STORE_043,91,2024-09-22,1,1,146837.86020844293
STORE_043,92,2024-09-29,1,1,146552.980076324
STORE_043,93,2024-10-06,1,1,175622.58369969713
STORE_043,94,2024-10-13,1,1,179837.5676372053
STORE_043,95,2024-10-20,1,1,221527.89061656152
STORE_043,96,2024-10-27,1,1,199257.71039650615
STORE_043,97,2024-11-03,1,1,176819.41245798854
STORE_043,98,2024-11-10,1,1,166491.14966362005
STORE_043,99,2024-11-17,1,1,255585.03144828405
